make_model,body_type,price,vat,km,hp,previous_owners,make,model,body_color,paint_type,gearing_type,displacement,weight,drive_chain,fuel,gears,country_version,cons_combined,cons_city,cons_country,age,upholstery_type,co2_emission,comfort,extras
Opel Corsa,Sedans,11500,Price negotiable,4900,66.0,1,Opel,Corsa,Silver,Metallic,Automatic,1398.0,1199.0,front,Benzin,6.0,Germany,6.0,8.0,4.9,3,Cloth,139.0,Air conditioning,Bluetooth
Opel Corsa,Sedans,11635,VAT deductible,22174,66.0,1,Opel,Corsa,Grey,Uni/basic,Automatic,1398.0,1163.0,front,Benzin,5.0,Germany,6.5,5.6374270508084345,4.100973465178125,1,Cloth,124.0,Air conditioning,Bluetooth
Opel Corsa,Sedans,11500,VAT deductible,19066,66.0,1,Opel,Corsa,Blue,Metallic,Automatic,1400.0,1163.0,front,Benzin,6.0,Germany,5.3,5.6374270508084345,4.100973465178125,1,Cloth,124.0,Air conditioning,Bluetooth
Opel Corsa,Compact,11500,VAT deductible,19998,66.0,1,Opel,Corsa,White,Metallic,Automatic,1398.0,1163.0,front,Benzin,6.0,Germany,4.8,5.9,4.1,1,Cloth,112.0,Air conditioning,Bluetooth
Opel Corsa,Sedans,11495,VAT deductible,25900,66.0,1,Opel,Corsa,Blue,Metallic,Automatic,1398.0,1163.0,front,Benzin,6.0,Germany,6.0,5.6374270508084345,4.100973465178125,1,Cloth,137.0,Air conditioning,Bluetooth
Opel Corsa,Sedans,11500,VAT deductible,19635,66.0,1,Opel,Corsa,Black,Metallic,Automatic,1398.0,1163.0,front,Benzin,5.0,Germany,4.8,5.6374270508084345,4.100973465178125,1,Cloth,112.0,Air conditioning,Bluetooth
Opel Corsa,Sedans,11490,VAT deductible,23138,66.0,1,Opel,Corsa,Grey,Metallic,Automatic,1398.0,1163.0,front,Benzin,6.0,Germany,5.3,5.6374270508084345,4.100973465178125,2,Cloth,124.0,Air conditioning,Bluetooth
Opel Corsa,Sedans,11290,VAT deductible,22745,66.0,1,Opel,Corsa,Silver,Metallic,Automatic,1398.0,1199.0,front,Benzin,6.0,Germany,6.0,8.0,4.9,3,Cloth,139.0,Air conditioning,Bluetooth
Opel Corsa,Compact,11275,VAT deductible,54822,66.0,1,Opel,Corsa,Red,Metallic,Automatic,1398.0,1199.0,front,Benzin,6.0,Germany,5.7,6.170041038508629,4.26714272683179,2,Cloth,137.0,Air conditioning,Bluetooth
Opel Corsa,Compact,11250,VAT deductible,22129,66.0,1,Opel,Corsa,Black,Metallic,Automatic,1398.0,1163.0,front,Benzin,6.0,Germany,4.8,5.9,4.1,1,Cloth,112.0,Air conditioning,Bluetooth
Opel Corsa,Sedans,11250,VAT deductible,16158,66.0,1,Opel,Corsa,Black,Uni/basic,Automatic,1398.0,1163.0,front,Benzin,5.0,Germany,5.3,5.6374270508084345,4.100973465178125,1,Cloth,124.0,Air conditioning,Bluetooth
Opel Corsa,Sedans,11250,VAT deductible,31700,66.0,2,Opel,Corsa,Grey,Uni/basic,Automatic,1398.0,1199.0,front,Benzin,6.0,Germany,6.3,7.8,5.4,2,Cloth,143.0,Air conditioning,Bluetooth
Opel Corsa,Sedans,11250,VAT deductible,19101,66.0,1,Opel,Corsa,Grey,Metallic,Automatic,1398.0,1163.0,front,Benzin,5.0,Belgium,6.0,5.6374270508084345,4.100973465178125,3,Part/Full Leather,139.0,Air conditioning,Bluetooth
Opel Corsa,Compact,11220,VAT deductible,5500,66.0,1,Opel,Corsa,Black,Metallic,Automatic,1398.0,1141.0,front,Benzin,5.0,Germany,4.8,5.9,4.1,2,Cloth,112.0,Air conditioning,Bluetooth
Opel Corsa,Compact,11200,VAT deductible,21997,66.0,1,Opel,Corsa,Black,Metallic,Automatic,1398.0,1163.0,front,Benzin,6.0,Germany,4.8,5.9,4.1,1,Cloth,112.0,Air conditioning,Bluetooth
Opel Corsa,Compact,11200,VAT deductible,21909,66.0,1,Opel,Corsa,Black,Metallic,Automatic,1398.0,1163.0,front,Benzin,6.0,Germany,4.8,5.9,4.1,1,Cloth,112.0,Air conditioning,Bluetooth
Opel Corsa,Compact,11200,VAT deductible,24013,66.0,1,Opel,Corsa,Black,Metallic,Automatic,1398.0,1163.0,front,Benzin,6.0,Germany,4.8,5.9,4.1,1,Cloth,112.0,Air conditioning,Bluetooth
Opel Corsa,Compact,11200,VAT deductible,20626,66.0,1,Opel,Corsa,Black,Metallic,Automatic,1398.0,1163.0,front,Benzin,6.0,Germany,4.8,5.9,4.1,1,Cloth,112.0,Air conditioning,Bluetooth
Opel Corsa,Compact,11190,VAT deductible,63350,66.0,1,Opel,Corsa,Black,Metallic,Automatic,1398.0,1199.0,front,Benzin,6.0,Germany,6.0,7.8,4.9,2,Cloth,140.0,Air conditioning,Bluetooth
Opel Corsa,Compact,10999,VAT deductible,49499,71.0,1,Opel,Corsa,Red,Metallic,Automatic,1248.0,1125.0,front,Diesel,6.0,Netherlands,3.4,4.0,3.1,3,Cloth,82.0,Air conditioning,CD player
Opel Corsa,Coupe,10990,VAT deductible,17943,66.0,1,Opel,Corsa,Red,Metallic,Automatic,1398.0,1120.0,front,Benzin,5.0,Italy,5.3,5.64375,4.135294117647058,2,Cloth,124.0,Air conditioning,On-board computer
Opel Corsa,Compact,10995,VAT deductible,24400,66.0,2,Opel,Corsa,Orange,Metallic,Automatic,1398.0,1163.0,front,Benzin,6.0,Germany,4.7,5.8,4.0,3,Cloth,112.0,Air conditioning,Bluetooth
Opel Corsa,Compact,10990,VAT deductible,39000,66.0,1,Opel,Corsa,Grey,Metallic,Automatic,1398.0,1163.0,front,Benzin,6.0,Germany,6.0,8.0,4.9,3,Cloth,139.0,Air conditioning,Bluetooth
Opel Corsa,Compact,10990,VAT deductible,12460,66.0,1,Opel,Corsa,Grey,Metallic,Automatic,1398.0,1163.0,front,Benzin,5.0,Germany,5.7,6.170041038508629,4.26714272683179,1,Cloth,110.0,Air conditioning,Bluetooth
Opel Corsa,Compact,10990,VAT deductible,20325,66.0,2,Opel,Corsa,Grey,Metallic,Automatic,1398.0,1163.0,front,Benzin,6.0,Germany,5.9,7.9,4.8,2,Cloth,139.0,Air conditioning,Bluetooth
Opel Corsa,Compact,12290,VAT deductible,2600,66.0,2,Opel,Corsa,Blue,Metallic,Automatic,1398.0,1163.0,front,Benzin,6.0,Germany,5.9,7.3,5.1,1,Cloth,136.0,Air conditioning,Bluetooth
Opel Corsa,Compact,12350,VAT deductible,18636,66.0,1,Opel,Corsa,Grey,Metallic,Automatic,1398.0,1163.0,front,Benzin,5.0,Germany,4.7,5.8,4.0,2,Cloth,110.0,Air conditioning,Bluetooth
Opel Corsa,Compact,12270,VAT deductible,5600,66.0,1,Opel,Corsa,Grey,Metallic,Automatic,1398.0,1163.0,front,Benzin,6.0,Germany,4.7,5.8,4.0,1,Cloth,110.0,Air conditioning,Bluetooth
Opel Corsa,Compact,12250,VAT deductible,23924,66.0,1,Opel,Corsa,Red,Metallic,Automatic,1398.0,1163.0,front,Benzin,6.0,Germany,5.9,7.9,4.8,1,Cloth,137.0,Air conditioning,Bluetooth
Opel Corsa,Sedans,12200,VAT deductible,18000,66.0,1,Opel,Corsa,Silver,Metallic,Automatic,1398.0,1163.0,front,Benzin,6.0,Germany,4.7,5.8,4.0,1,Cloth,110.0,Air conditioning,Bluetooth
Opel Corsa,Sedans,11990,VAT deductible,17790,66.0,1,Opel,Corsa,Black,Metallic,Automatic,1398.0,1199.0,front,Benzin,6.0,Germany,5.3,5.6374270508084345,4.100973465178125,2,Cloth,149.0,Air conditioning,Bluetooth
Opel Corsa,Sedans,11990,VAT deductible,11211,66.0,1,Opel,Corsa,Blue,Metallic,Automatic,1398.0,1163.0,front,Benzin,6.0,Germany,5.3,5.6374270508084345,4.100973465178125,1,Cloth,124.0,Electrical side mirrors,Bluetooth
Opel Corsa,Sedans,12000,Price negotiable,41000,66.0,2,Opel,Corsa,Green,Metallic,Automatic,1398.0,1199.0,front,Benzin,6.0,Germany,6.0,8.0,4.9,3,Cloth,139.0,Air conditioning,Bluetooth
Opel Corsa,Compact,12199,VAT deductible,41960,66.0,1,Opel,Corsa,Grey,Metallic,Automatic,1398.0,1163.0,front,Benzin,6.0,Germany,5.9,7.9,4.8,1,Cloth,137.0,Air conditioning,Bluetooth
Opel Corsa,Sedans,11999,VAT deductible,2000,66.0,1,Opel,Corsa,White,Metallic,Automatic,1398.0,1120.0,front,Benzin,6.0,Belgium,6.1,7.5,5.3,0,Cloth,142.0,Air conditioning,Bluetooth
Opel Corsa,Compact,11990,VAT deductible,9945,66.0,1,Opel,Corsa,Red,Metallic,Automatic,1398.0,1141.0,front,Benzin,5.0,Germany,5.7,6.170041038508629,4.26714272683179,1,Cloth,110.0,Air conditioning,Bluetooth
Opel Corsa,Other,11990,VAT deductible,17645,66.0,1,Opel,Corsa,Grey,Metallic,Automatic,1398.0,1199.0,front,Benzin,6.0,Italy,6.0,8.0,4.9,1,Part/Full Leather,139.0,Air conditioning,Bluetooth
Opel Corsa,Compact,11990,VAT deductible,13341,66.0,2,Opel,Corsa,Blue,Metallic,Automatic,1398.0,1199.0,front,Benzin,6.0,Germany,6.0,8.0,4.9,2,Cloth,139.0,Air conditioning,Bluetooth
Opel Corsa,Sedans,11990,VAT deductible,22635,66.0,1,Opel,Corsa,Blue,Metallic,Automatic,1398.0,1203.0,front,Benzin,6.0,Germany,6.2,7.7,5.4,3,Cloth,142.0,Air conditioning,Bluetooth
Opel Corsa,Compact,11990,VAT deductible,17645,66.0,1,Opel,Corsa,Grey,Metallic,Automatic,1398.0,1199.0,front,Benzin,6.0,Germany,6.0,8.0,4.9,1,Cloth,139.0,Air conditioning,Bluetooth
Opel Corsa,Sedans,11990,VAT deductible,12980,66.0,1,Opel,Corsa,White,Metallic,Automatic,1398.0,1163.0,front,Benzin,6.0,Belgium,6.0,8.0,4.9,1,Cloth,139.0,Air conditioning,Bluetooth
Opel Corsa,Sedans,11990,VAT deductible,16680,66.0,1,Opel,Corsa,Grey,Metallic,Automatic,1398.0,1160.0,front,Benzin,5.0,Germany,5.0,5.6374270508084345,4.100973465178125,1,Cloth,139.0,Air conditioning,Bluetooth
Opel Corsa,Sedans,11990,VAT deductible,40596,66.0,1,Opel,Corsa,Red,Metallic,Automatic,1398.0,1163.0,front,Benzin,6.0,Germany,5.9,7.9,4.8,1,Cloth,137.0,Air conditioning,On-board computer
Opel Corsa,Compact,11490,VAT deductible,28913,66.0,1,Opel,Corsa,Blue,Metallic,Automatic,1398.0,1163.0,front,Benzin,6.0,Germany,4.9,6.2,4.1,2,Cloth,116.0,Air conditioning,Bluetooth
Opel Corsa,Compact,11985,VAT deductible,10409,66.0,1,Opel,Corsa,Grey,Metallic,Automatic,1398.0,1163.0,front,Benzin,6.0,Germany,6.0,8.0,4.9,3,Cloth,132.0,Air conditioning,Bluetooth
Opel Corsa,Compact,11480,VAT deductible,69300,70.0,1,Opel,Corsa,Blue,Metallic,Automatic,1229.0,1163.0,front,Diesel,6.0,Germany,3.8,6.170041038508629,4.26714272683179,3,Cloth,100.0,Air conditioning,Bluetooth
Opel Corsa,Compact,11450,VAT deductible,32177,66.0,2,Opel,Corsa,Blue,Metallic,Automatic,1398.0,1163.0,front,Benzin,6.0,Germany,5.7,6.170041038508629,4.26714272683179,2,Cloth,137.0,Air conditioning,Bluetooth
Opel Corsa,Sedans,11450,VAT deductible,24330,66.0,1,Opel,Corsa,Silver,Metallic,Automatic,1398.0,1163.0,front,Benzin,6.0,Germany,5.3,5.6374270508084345,4.100973465178125,2,Cloth,123.0,Air conditioning,Bluetooth
Opel Corsa,Compact,11490,VAT deductible,63600,66.0,1,Opel,Corsa,Green,Metallic,Automatic,1398.0,1163.0,front,Benzin,5.0,Germany,4.7,5.8,4.0,3,Cloth,110.0,Air conditioning,Bluetooth
Opel Corsa,Compact,11450,VAT deductible,22500,66.0,1,Opel,Corsa,Silver,Metallic,Automatic,1398.0,1163.0,front,Benzin,6.0,Germany,5.9,7.9,4.8,2,Cloth,137.0,Air conditioning,Bluetooth
Opel Corsa,Compact,11490,VAT deductible,15515,66.0,1,Opel,Corsa,Blue,Metallic,Automatic,1398.0,1163.0,front,Benzin,5.0,Germany,4.7,5.8,4.0,2,Cloth,110.0,Air conditioning,Bluetooth
Opel Corsa,Compact,11399,VAT deductible,16642,66.0,1,Opel,Corsa,White,Uni/basic,Automatic,1400.0,1163.0,front,Benzin,6.0,Germany,5.7,6.170041038508629,4.26714272683179,2,Cloth,132.0,Air conditioning,Bluetooth
Opel Corsa,Sedans,11390,VAT deductible,19300,66.0,0,Opel,Corsa,Blue,Metallic,Automatic,1398.0,1199.0,front,Benzin,6.0,Germany,5.9,7.9,4.8,2,Cloth,137.0,Air conditioning,Bluetooth
Opel Corsa,Sedans,11375,VAT deductible,23524,66.0,1,Opel,Corsa,Grey,Metallic,Automatic,1398.0,1237.0,front,Benzin,6.0,Germany,5.3,5.6374270508084345,4.100973465178125,1,Cloth,124.0,Air conditioning,Bluetooth
Opel Corsa,Sedans,11370,VAT deductible,12710,66.0,1,Opel,Corsa,Silver,Metallic,Automatic,1398.0,1163.0,front,Benzin,6.0,Germany,5.9,7.9,4.8,3,Cloth,137.0,Air conditioning,CD player
Opel Corsa,Compact,11350,VAT deductible,25803,66.0,1,Opel,Corsa,Black,Metallic,Automatic,1398.0,1163.0,front,Benzin,6.0,Germany,5.7,6.170041038508629,4.26714272683179,3,Cloth,137.0,Air conditioning,Bluetooth
Opel Corsa,Sedans,11300,VAT deductible,11687,66.0,1,Opel,Corsa,Grey,Metallic,Automatic,1398.0,1163.0,front,Benzin,6.0,Belgium,6.0,8.0,4.9,2,Cloth,139.0,Air conditioning,Bluetooth
Opel Corsa,Sedans,11300,VAT deductible,11500,66.0,1,Opel,Corsa,White,Perl effect,Automatic,1398.0,1163.0,front,Benzin,6.0,Germany,5.3,5.95,4.25,2,Cloth,124.0,Air conditioning,Radio
Opel Corsa,Sedans,11447,VAT deductible,12710,66.0,1,Opel,Corsa,Black,Uni/basic,Automatic,1398.0,1163.0,front,Benzin,6.0,Germany,5.3,7.9,4.8,1,Cloth,124.0,Air conditioning,On-board computer
Opel Corsa,Sedans,11290,VAT deductible,19507,66.0,1,Opel,Corsa,Silver,Metallic,Automatic,1398.0,1163.0,front,Benzin,5.0,Germany,5.1,6.5,4.3,1,Cloth,120.0,Air conditioning,Bluetooth
Opel Corsa,Sedans,11300,VAT deductible,11500,66.0,1,Opel,Corsa,White,Metallic,Automatic,1398.0,1163.0,front,Benzin,6.0,Germany,5.3,5.95,4.25,2,Cloth,124.0,Air conditioning,Radio
Opel Corsa,Sedans,11290,VAT deductible,20000,66.0,2,Opel,Corsa,Yellow,Metallic,Automatic,1398.0,1199.0,front,Benzin,6.0,Germany,5.9,7.9,4.8,3,Cloth,137.0,Air conditioning,Bluetooth
Opel Corsa,Compact,10950,VAT deductible,51017,66.0,1,Opel,Corsa,Green,Metallic,Automatic,1398.0,1163.0,front,Benzin,6.0,Germany,5.7,6.170041038508629,4.26714272683179,3,Cloth,132.0,Air conditioning,Bluetooth
Opel Corsa,Compact,10990,VAT deductible,25050,66.0,1,Opel,Corsa,Grey,Metallic,Automatic,1398.0,1199.0,front,Benzin,6.0,Germany,6.0,7.0,4.0,1,Cloth,132.0,Air conditioning,Bluetooth
Opel Corsa,Sedans,11300,VAT deductible,11500,66.0,1,Opel,Corsa,White,Metallic,Automatic,1398.0,1163.0,front,Benzin,6.0,Germany,5.3,5.95,4.25,2,Cloth,124.0,Air conditioning,Radio
Opel Corsa,Sedans,10990,VAT deductible,21900,66.0,1,Opel,Corsa,Grey,Metallic,Automatic,1398.0,1163.0,front,Benzin,6.0,Germany,5.3,5.166666666666667,3.883333333333333,1,Cloth,124.0,Air conditioning,Bluetooth
Opel Corsa,Compact,10980,VAT deductible,43260,66.0,1,Opel,Corsa,White,Metallic,Automatic,1398.0,1163.0,front,Benzin,6.0,Germany,4.7,5.8,4.0,2,Cloth,110.0,Air conditioning,Digital radio
Opel Corsa,Sedans,11970,VAT deductible,25000,66.0,1,Opel,Corsa,Blue,Metallic,Automatic,1398.0,1163.0,front,Benzin,5.0,Germany,4.7,5.8,4.0,1,Cloth,110.0,Air conditioning,Bluetooth
Opel Corsa,Compact,11290,VAT deductible,69266,66.0,1,Opel,Corsa,Black,Metallic,Automatic,1398.0,1199.0,front,Benzin,6.0,Germany,6.0,7.8,4.9,2,Cloth,140.0,Air conditioning,Bluetooth
Opel Corsa,Compact,11985,VAT deductible,22000,66.0,1,Opel,Corsa,Blue,Metallic,Automatic,1398.0,1163.0,front,Benzin,6.0,Germany,6.0,8.0,4.9,2,Cloth,139.0,Air conditioning,Bluetooth
Opel Corsa,Compact,11980,VAT deductible,800,66.0,1,Opel,Corsa,Blue,Metallic,Automatic,1398.0,1163.0,front,Benzin,6.0,Germany,4.9,6.2,4.1,1,Cloth,115.0,Air conditioning,Bluetooth
Opel Corsa,Compact,11950,VAT deductible,9200,66.0,1,Opel,Corsa,White,Metallic,Automatic,1398.0,1163.0,front,Benzin,5.0,Germany,4.7,5.8,4.0,2,Cloth,110.0,Air conditioning,Bluetooth
Opel Corsa,Sedans,11980,VAT deductible,24100,66.0,1,Opel,Corsa,White,Metallic,Automatic,1398.0,1163.0,front,Benzin,6.0,Germany,5.3,5.3,3.75,1,Cloth,142.0,Air conditioning,Bluetooth
Opel Corsa,Sedans,11980,VAT deductible,17653,66.0,2,Opel,Corsa,Green,Metallic,Automatic,1398.0,1163.0,front,Benzin,5.0,Germany,4.8,5.8,4.1,3,Cloth,112.0,Air conditioning,Bluetooth
Opel Corsa,Compact,11950,VAT deductible,20115,66.0,1,Opel,Corsa,Silver,Metallic,Automatic,1398.0,1163.0,front,Benzin,6.0,Germany,4.8,5.8,4.1,2,Cloth,112.0,Air conditioning,Bluetooth
Opel Corsa,Compact,11950,VAT deductible,8000,66.0,1,Opel,Corsa,White,Metallic,Automatic,1398.0,1163.0,front,Benzin,5.0,Germany,4.7,5.8,4.0,2,Cloth,110.0,Air conditioning,Bluetooth
Opel Corsa,Sedans,11950,VAT deductible,29800,66.0,1,Opel,Corsa,Grey,Metallic,Automatic,1398.0,1199.0,front,Benzin,6.0,Germany,5.3,5.05,3.775,2,Cloth,139.0,Air conditioning,Bluetooth
Opel Corsa,Sedans,11900,Price negotiable,8300,66.0,1,Opel,Corsa,Silver,Metallic,Automatic,1229.0,1163.0,front,Benzin,6.0,Germany,5.3,4.5,3.7,3,Cloth,124.0,Air conditioning,CD player
Opel Corsa,Sedans,11900,VAT deductible,31000,66.0,1,Opel,Corsa,White,Metallic,Automatic,1398.0,1199.0,front,Benzin,6.0,Germany,5.9,7.9,4.8,3,Cloth,137.0,Air conditioning,Bluetooth
Opel Corsa,Sedans,11900,VAT deductible,17900,66.0,1,Opel,Corsa,White,Metallic,Automatic,1398.0,1088.0,front,Benzin,6.0,Germany,4.7,5.8,4.0,1,Cloth,110.0,Air conditioning,Bluetooth
Opel Corsa,Compact,11900,VAT deductible,16168,66.0,1,Opel,Corsa,Black,Metallic,Automatic,1398.0,1163.0,front,Benzin,5.0,Germany,4.8,5.9,4.1,3,Cloth,112.0,Air conditioning,Bluetooth
Opel Corsa,Sedans,11900,VAT deductible,17900,66.0,1,Opel,Corsa,White,Metallic,Automatic,1398.0,1088.0,front,Benzin,6.0,Germany,4.7,5.8,4.0,1,Cloth,110.0,Air conditioning,Bluetooth
Opel Corsa,Compact,11890,VAT deductible,42900,66.0,1,Opel,Corsa,Black,Metallic,Automatic,1398.0,1163.0,front,Benzin,6.0,Germany,6.0,8.0,4.9,2,Cloth,139.0,Air conditioning,Bluetooth
Opel Corsa,Sedans,11890,VAT deductible,20495,66.0,1,Opel,Corsa,White,Uni/basic,Automatic,1398.0,1163.0,front,Benzin,5.0,Germany,5.3,5.6374270508084345,4.100973465178125,1,Cloth,124.0,Air conditioning,Bluetooth
Opel Corsa,Compact,11890,VAT deductible,12819,66.0,1,Opel,Corsa,White,Metallic,Automatic,1398.0,1163.0,front,Benzin,6.0,Germany,6.0,7.8,4.9,2,Cloth,140.0,Air conditioning,Bluetooth
Opel Corsa,Compact,11890,VAT deductible,3610,66.0,0,Opel,Corsa,Green,Metallic,Automatic,1398.0,1163.0,front,Benzin,6.0,Germany,6.0,7.8,4.8,1,Cloth,140.0,Air conditioning,Bluetooth
Opel Corsa,Compact,10950,VAT deductible,34800,66.0,2,Opel,Corsa,Blue,Metallic,Automatic,1398.0,1163.0,front,Benzin,6.0,Germany,5.2,6.7,4.2,3,Cloth,132.0,Air conditioning,Bluetooth
Opel Corsa,Sedans,11889,VAT deductible,22729,66.0,1,Opel,Corsa,White,Uni/basic,Automatic,1398.0,1163.0,front,Benzin,5.0,Germany,4.7,5.8,4.0,1,Cloth,110.0,Air conditioning,Bluetooth
Opel Corsa,Other,10949,VAT deductible,2461,66.0,0,Opel,Corsa,Green,Metallic,Automatic,1398.0,1163.0,front,Benzin,5.0,Germany,4.0,5.0,4.0,3,Cloth,112.0,Air conditioning,Bluetooth
Opel Corsa,Sedans,10900,Price negotiable,38000,66.0,1,Opel,Corsa,Brown,Uni/basic,Automatic,1398.0,1163.0,front,Benzin,5.0,Germany,5.2,6.8,4.3,3,Cloth,120.0,Cruise control,Radio
Opel Corsa,Sedans,10885,VAT deductible,30000,66.0,1,Opel,Corsa,Red,Uni/basic,Automatic,1398.0,1163.0,front,Benzin,5.0,Belgium,4.8,5.9,4.1,2,Cloth,112.0,Air conditioning,Bluetooth
Opel Corsa,Compact,10790,VAT deductible,27600,66.0,1,Opel,Corsa,Silver,Metallic,Automatic,1398.0,1163.0,front,Benzin,6.0,Germany,5.9,7.9,4.8,3,Cloth,137.0,Air conditioning,Bluetooth
Opel Corsa,Sedans,10840,VAT deductible,19800,66.0,2,Opel,Corsa,Black,Metallic,Automatic,1398.0,1163.0,front,Benzin,6.0,Germany,5.1,6.7,4.2,2,Cloth,121.0,Air conditioning,Bluetooth
Opel Corsa,Compact,10790,VAT deductible,57358,66.0,2,Opel,Corsa,Silver,Metallic,Automatic,1398.0,1163.0,front,Benzin,6.0,Germany,5.7,6.170041038508629,4.26714272683179,3,Cloth,137.0,Air conditioning,Bluetooth
Opel Corsa,Compact,10700,VAT deductible,40990,66.0,2,Opel,Corsa,Grey,Metallic,Automatic,1398.0,1163.0,front,Benzin,6.0,Germany,6.0,8.0,4.9,3,Cloth,139.0,Air conditioning,Bluetooth
Opel Corsa,Compact,10750,VAT deductible,35000,66.0,2,Opel,Corsa,White,Metallic,Automatic,1398.0,1199.0,front,Benzin,6.0,Germany,6.3,7.8,5.4,2,Cloth,143.0,Air conditioning,Bluetooth
Opel Corsa,Compact,10690,VAT deductible,2681,66.0,1,Opel,Corsa,Grey,Metallic,Automatic,1398.0,1163.0,front,Benzin,6.0,Germany,4.7,5.8,4.0,2,Cloth,110.0,Air conditioning,Bluetooth
Opel Corsa,Compact,10650,VAT deductible,35750,66.0,1,Opel,Corsa,Grey,Metallic,Automatic,1398.0,1163.0,front,Benzin,6.0,Germany,5.7,6.170041038508629,4.26714272683179,3,Cloth,139.0,Air conditioning,Bluetooth
Opel Corsa,Sedans,10770,VAT deductible,27938,66.0,1,Opel,Corsa,Blue,Metallic,Automatic,1398.0,1163.0,front,Benzin,6.0,Germany,5.1,6.7,4.2,3,Cloth,121.0,Air conditioning,Bluetooth
Opel Corsa,Compact,10450,VAT deductible,21550,66.0,1,Opel,Corsa,Grey,Metallic,Automatic,1398.0,1163.0,front,Diesel,6.0,Germany,5.9,7.9,4.8,3,Cloth,137.0,Air conditioning,Bluetooth
Opel Corsa,Compact,11870,VAT deductible,54251,66.0,1,Opel,Corsa,Black,Metallic,Automatic,1398.0,1237.0,front,Benzin,6.0,Germany,5.1,6.7,4.2,2,Cloth,139.0,Air conditioning,Bluetooth
Opel Corsa,Compact,10480,VAT deductible,12526,66.0,2,Opel,Corsa,Grey,Metallic,Automatic,1398.0,1163.0,front,Benzin,6.0,Germany,5.7,6.170041038508629,4.26714272683179,1,Cloth,132.0,Air conditioning,On-board computer
Opel Corsa,Sedans,10400,VAT deductible,23500,66.0,1,Opel,Corsa,Grey,Metallic,Automatic,1398.0,1163.0,front,Benzin,6.0,Italy,4.7,5.8,4.0,1,Cloth,110.0,Air conditioning,On-board computer
Opel Corsa,Sedans,10253,VAT deductible,24849,66.0,1,Opel,Corsa,Black,Metallic,Automatic,1398.0,1163.0,front,Benzin,6.0,Germany,5.2,6.8,4.3,2,Cloth,120.0,Air conditioning,Bluetooth
Opel Corsa,Compact,10290,VAT deductible,24000,66.0,2,Opel,Corsa,Silver,Metallic,Automatic,1398.0,1163.0,front,Benzin,5.0,Germany,5.7,5.54,3.88,3,Cloth,110.0,Air conditioning,Bluetooth
Opel Corsa,Sedans,10250,VAT deductible,19463,66.0,1,Opel,Corsa,Grey,Metallic,Automatic,1398.0,1163.0,front,Benzin,6.0,Germany,5.3,5.6374270508084345,4.100973465178125,2,Cloth,124.0,Air conditioning,Bluetooth
Opel Corsa,Sedans,10390,VAT deductible,17086,66.0,1,Opel,Corsa,Blue,Metallic,Automatic,1398.0,1162.0,front,Benzin,5.0,Germany,4.8,5.9,4.1,3,Cloth,112.0,Air conditioning,Bluetooth
Opel Corsa,Sedans,9999,VAT deductible,69220,66.0,1,Opel,Corsa,White,Metallic,Automatic,1398.0,1199.0,front,Benzin,6.0,Germany,6.6,8.2,5.7,2,Cloth,150.0,Air conditioning,Bluetooth
Opel Corsa,Sedans,10000,VAT deductible,42000,66.0,1,Opel,Corsa,Red,Metallic,Automatic,1398.0,1199.0,front,Benzin,6.0,Spain,6.0,7.8,4.9,1,Cloth,149.0,Air conditioning,Bluetooth
Opel Corsa,Sedans,9999,VAT deductible,36400,66.0,1,Opel,Corsa,Grey,Metallic,Automatic,1398.0,1163.0,front,Benzin,5.0,Germany,5.6,6.8,4.9,2,Cloth,128.0,Air conditioning,Bluetooth
Opel Corsa,Sedans,10000,VAT deductible,30000,70.0,1,Opel,Corsa,Grey,Metallic,Automatic,1248.0,1237.0,front,Diesel,5.0,Italy,3.1,3.4,3.0,3,Cloth,82.0,Air conditioning,Bluetooth
Opel Corsa,Compact,9990,VAT deductible,26650,66.0,1,Opel,Corsa,Black,Metallic,Automatic,1398.0,1163.0,front,Benzin,6.0,Germany,5.7,6.170041038508629,4.26714272683179,3,Cloth,110.0,Air conditioning,Bluetooth
Opel Corsa,Sedans,10490,VAT deductible,8000,66.0,1,Opel,Corsa,Blue,Metallic,Automatic,1398.0,1199.0,front,Benzin,6.0,Germany,5.3,5.208333333333333,3.95,3,Cloth,137.0,Air conditioning,Sound system
Opel Corsa,Compact,9988,VAT deductible,57963,70.0,1,Opel,Corsa,White,Metallic,Automatic,1248.0,1199.0,front,Diesel,5.0,Germany,3.2,3.4,3.0,2,Cloth,84.0,Air conditioning,Bluetooth
Opel Corsa,Sedans,9950,VAT deductible,14850,66.0,1,Opel,Corsa,Blue,Metallic,Automatic,1398.0,1163.0,front,Benzin,6.0,Germany,5.9,7.9,4.8,2,Cloth,137.0,Air conditioning,Bluetooth
Opel Corsa,Compact,9990,VAT deductible,38938,66.0,2,Opel,Corsa,White,Metallic,Automatic,1398.0,1163.0,front,Benzin,6.0,Germany,5.7,6.170041038508629,4.26714272683179,3,Cloth,135.0,Air conditioning,Bluetooth
Opel Corsa,Compact,9990,VAT deductible,27000,66.0,2,Opel,Corsa,Red,Metallic,Automatic,1398.0,1163.0,front,Benzin,6.0,Germany,5.7,6.170041038508629,4.26714272683179,3,Cloth,135.0,Air conditioning,Bluetooth
